filename,text,confidence,success,processed_path
007643895_007643895_05570_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643895_007643895_05570_22.png
007643908_007643908_00834_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_00834_22.png
007643908_007643908_01593_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_01593_22.png
007643908_007643908_02165_22.png,ShenhukulaxuL E,0.025827828644655017,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_02165_22.png
007643908_007643908_02751_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_02751_22.png
007643908_007643908_02913_22.png,ZEna,0.0627998486161232,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_02913_22.png
007643908_007643908_03222_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_03222_22.png
007643908_007643908_03509_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_03509_22.png
007643908_007643908_03745_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007643908_007643908_03745_22.png
007644572_007644572_00169_22.png,AELI,0.06572749465703964,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_00169_22.png
007644572_007644572_00598_22.png,axc,0.16322758378344532,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_00598_22.png
007644572_007644572_01456_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_01456_22.png
007644572_007644572_01851_22.png,Havzn,0.2091654390957376,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_01851_22.png
007644572_007644572_02127_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_02127_22.png
007644572_007644572_02343_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_02343_22.png
007644572_007644572_03354_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_03354_22.png
007644572_007644572_04105_22.png,2,0.13541281415769024,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_04105_22.png
007644572_007644572_05210_22.png,Elzz,0.022736946120858192,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007644572_007644572_05210_22.png
007646204_007646204_00275_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646204_007646204_00275_22.png
007646204_007646204_00379_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646204_007646204_00379_22.png
007646204_007646204_01705_22.png,#tana,0.1123538143523613,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646204_007646204_01705_22.png
007646204_007646204_02123_22.png,akixhnT:,0.10478812857073765,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646204_007646204_02123_22.png
007646204_007646204_02391_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646204_007646204_02391_22.png
007646204_007646204_02581_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646204_007646204_02581_22.png
007646218_007646218_00599_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_00599_22.png
007646218_007646218_00673_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_00673_22.png
007646218_007646218_01743_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_01743_22.png
007646218_007646218_01971_22.png,e,0.06758356899935336,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_01971_22.png
007646218_007646218_02230_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_02230_22.png
007646218_007646218_02903_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_02903_22.png
007646218_007646218_03821_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_03821_22.png
007646218_007646218_04435_22.png,ECZ,0.02187926211325007,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_04435_22.png
007646218_007646218_04712_22.png,mez,0.08901338873719308,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_04712_22.png
007646218_007646218_04981_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_04981_22.png
007646218_007646218_04986_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646218_007646218_04986_22.png
007646242_007646242_00266_22.png,734,0.10466196787080816,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646242_007646242_00266_22.png
007646242_007646242_00525_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646242_007646242_00525_22.png
007646242_007646242_00689_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646242_007646242_00689_22.png
007646242_007646242_02724_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646242_007646242_02724_22.png
007646537_007646537_00498_22.png,~deltkh,0.041178344421642823,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_00498_22.png
007646537_007646537_00585_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_00585_22.png
007646537_007646537_00640_22.png,sAarIL_EIiE,0.04864757236567596,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_00640_22.png
007646537_007646537_01215_22.png,snan %l__EEl,0.0030883725355214347,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_01215_22.png
007646537_007646537_01303_22.png,3o72e2,0.03285091532682495,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_01303_22.png
007646537_007646537_02841_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_02841_22.png
007646537_007646537_03240_22.png,27,0.2991262072874746,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_03240_22.png
007646537_007646537_03591_22.png,Jn_AhetL,0.035832517678174934,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646537_007646537_03591_22.png
007646580_007646580_01142_22.png,Yaxery,0.07348775550751298,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646580_007646580_01142_22.png
007646580_007646580_03005_22.png,EZ:,0.11460218156261989,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646580_007646580_03005_22.png
007646627_007646627_00454_22.png,ZRRnEZ,0.016014561940015045,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646627_007646627_00454_22.png
007646627_007646627_00647_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646627_007646627_00647_22.png
007646627_007646627_01219_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646627_007646627_01219_22.png
007646627_007646627_02226_22.png,41,0.3580769468205242,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646627_007646627_02226_22.png
007646627_007646627_03385_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646627_007646627_03385_22.png
007646627_007646627_03705_22.png,Zenit,0.022496147892273763,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646627_007646627_03705_22.png
007646650_007646650_00026_22.png,~oik,0.20694860816001892,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_00026_22.png
007646650_007646650_00193_22.png,_heahsa_ta Dekv,0.040211258001209726,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_00193_22.png
007646650_007646650_00482_22.png,IES,0.10325054019798478,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_00482_22.png
007646650_007646650_00821_22.png,dalni,0.054373577162102026,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_00821_22.png
007646650_007646650_01023_22.png,~rduuuk,0.07792539469730743,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_01023_22.png
007646650_007646650_01411_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_01411_22.png
007646650_007646650_01647_22.png,ceuneh,0.08971190854434612,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_01647_22.png
007646650_007646650_03109_22.png,,0.0,False,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_03109_22.png
007646650_007646650_03390_22.png,Eanxld,0.047592123818255415,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_03390_22.png
007646650_007646650_04650_22.png,Jeelnza,0.08511552305739215,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_04650_22.png
007646650_007646650_05341_22.png,izluAI,0.1301927300668945,True,C:\Users\mijay\OneDrive\Desktop\AIProjects\Hand-Writing-Storied\data\snippets\debug_easyocr_007646650_007646650_05341_22.png
